,customer_id,rcpt_domain_legacy_isp,rcpt_domain_other,total_injection_count,total_injection_count_tracked,complaint_count,trap_count,open_count,admin_csl_bounce,admin_gsl_bounce,admin_other_bounce,block_bounce,dns_failure_bounce,generic_bounce,hard_bounce,mailbox_full_bounce,other_bounce,smart_send_suppression_bounce,soft_bounce,timeout_bounce,too_large_bounce,transient_failure_bounce,undetermined_bounce,rcpt_domain_legacy_isp_percent,rcpt_domain_other_percent,total_injection_count_tracked_percent,complaint_count_percent,trap_count_percent,open_count_percent,admin_csl_bounce_percent,admin_gsl_bounce_percent,admin_other_bounce_percent,block_bounce_percent,dns_failure_bounce_percent,generic_bounce_percent,hard_bounce_percent,mailbox_full_bounce_percent,other_bounce_percent,smart_send_suppression_bounce_percent,soft_bounce_percent,timeout_bounce_percent,too_large_bounce_percent,transient_failure_bounce_percent,undetermined_bounce_percent,terminated
20559,20559,889,184668,185557,0,29,263,5238,,,7,4671,387,76,18883,652,,,,,,26,1732,0.004790981,0.995209019,0,0.000156286,0.001417354,0.028228523,0,0,3.77E-05,0.025172858,0.002085613,0.000409578,0.101763878,0.003513745,0,0,0,0,0,0.000140119,0.009334059,TRUE
20560,20560,,1123,1123,0,,,496,301,,,,,,43,,,,,,,,,0,1,0,0,0,0.441674087,0.268032057,0,0,0,0,0,0.038290294,0,0,0,0,0,0,0,0,FALSE
20561,20561,128,2874,3002,0,3,,,1,,,36,,,6,,,,,,,,,0.042638241,0.957361759,0,0.000999334,0,0,0.000333111,0,0,0.011992005,0,0,0.001998668,0,0,0,0,0,0,0,0,FALSE
20562,20562,,48719,48719,0,,,,,,,,,,8,4,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0.000164207,8.21E-05,0,0,0,0,0,0,0,TRUE
20563,20563,,2852,2852,0,,,88,,,,,,,1,,,,,,,,,0,1,0,0,0,0.03085554,0,0,0,0,0,0,0.000350631,0,0,0,0,0,0,0,0,TRUE
20564,20564,,8660,8660,8660,,,552,,,,,,,27,7,,,,,,,,0,1,1,0,0,0.063741339,0,0,0,0,0,0,0.003117783,0.000808314,0,0,0,0,0,0,0,TRUE
20565,20565,,76741,76741,0,,,,1,,,8065,,,13,18,,,,,,2,,0,1,0,0,0,0,1.30E-05,0,0,0.105093757,0,0,0.000169401,0.000234555,0,0,0,0,0,2.61E-05,0,TRUE
20566,20566,6,10397,10403,0,,,161,,,,6,,,20,35,,,,,,9,10,0.000576757,0.999423243,0,0,0,0.015476305,0,0,0,0.000576757,0,0,0.001922522,0.003364414,0,0,0,0,0,0.000865135,0.000961261,TRUE
20567,20567,132,29306,29438,24432,,1,126,,,,104,,,2513,282,,,,,,1,139,0.004484,0.995516,0.829947687,0,3.40E-05,0.004280182,0,0,0,0.003532849,0,0,0.085365854,0.009579455,0,0,0,0,0,3.40E-05,0.004721788,TRUE
20568,20568,113,17196,17309,0,62,31,,214,141,,348,69,103,368,217,,,,2,,3,334,0.006528396,0.993471604,0,0.003581952,0.001790976,0,0.01236351,0.008146051,0,0.020105148,0.003986365,0.005950662,0.021260616,0.012536831,0,0,0,0.000115547,0,0.00017332,0.01929632,FALSE
20569,20569,,2859,2859,2859,,,424,,,,1,,,,3,,,,,,,4,0,1,1,0,0,0.148303603,0,0,0,0.000349773,0,0,0,0.001049318,0,0,0,0,0,0,0.001399091,TRUE
20570,20570,90,96954,97044,97044,1,285,1860,20,174,27,20642,1,185,15793,18,,,,,,41,30533,0.000927414,0.999072586,1,1.03E-05,0.002936812,0.019166564,0.000206092,0.001793001,0.000278224,0.212707638,1.03E-05,0.001906352,0.162740613,0.000185483,0,0,0,0,0,0.000422489,0.314630477,TRUE
20571,20571,14,10420,10434,0,17,,,,,,11,,,2207,,,,,,,,,0.001341767,0.998658233,0,0.001629289,0,0,0,0,0,0.001054246,0,0,0.211520031,0,0,0,0,0,0,0,0,TRUE
20572,20572,23,1330,1353,0,,,,,,,1,,,,,,,,,,,,0.016999261,0.983000739,0,0,0,0,0,0,0,0.000739098,0,0,0,0,0,0,0,0,0,0,0,FALSE
20573,20573,,1324,1324,0,,,,,,,48,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0.036253776,0,0,0,0,0,0,0,0,0,0,0,TRUE
20574,20574,,9305,9305,0,1,,,,,,,,,2021,,,,,,,,,0,1,0,0.000107469,0,0,0,0,0,0,0,0,0.217195056,0,0,0,0,0,0,0,0,TRUE
20575,20575,,90686,90686,90685,,5,1289,503,181,,10,2,3,26250,46,,,,,,,10,0,1,0.999988973,0,5.51E-05,0.014213881,0.005546611,0.001995898,0,0.000110271,2.21E-05,3.31E-05,0.289460336,0.000507245,0,0,0,0,0,0,0.000110271,TRUE
20576,20576,10,1630,1640,0,,72,,108,,,,,,1,,,,,,,,,0.006097561,0.993902439,0,0,0.043902439,0,0.065853659,0,0,0,0,0,0.000609756,0,0,0,0,0,0,0,0,FALSE
20577,20577,29,3919,3948,3904,3,,1480,190,11,,20,,1,44,,,,,20,,1,5,0.007345491,0.992654509,0.988855117,0.000759878,0,0.374873354,0.048125633,0.002786221,0,0.005065856,0,0.000253293,0.011144883,0,0,0,0,0.005065856,0,0.000253293,0.001266464,FALSE
20578,20578,51426,737716,789142,789117,416,241,38258,13452,221,,1253,70,56,4053,168,3,,,546,,170,834,0.065166979,0.934833021,0.99996832,0.000527155,0.000305395,0.048480502,0.017046362,0.000280051,0,0.0015878,8.87E-05,7.10E-05,0.005135958,0.000212889,3.80E-06,0,0,0.000691891,0,0.000215424,0.001056844,FALSE
20579,20579,,3018,3018,3015,1,,3362,,,,1,,,4,1,,,,2,,1,1,0,1,0.999005964,0.000331345,0,1.11398277,0,0,0,0.000331345,0,0,0.001325381,0.000331345,0,0,0,0.000662691,0,0.000331345,0.000331345,FALSE
20580,20580,2,10677,10679,10673,2,9,14772,94,49,,3,1,1,117,1,,,,29,,1,2,0.000187283,0.999812717,0.99943815,0.000187283,0.000842776,1.383275588,0.008802322,0.004588445,0,0.000280925,9.36E-05,9.36E-05,0.010956082,9.36E-05,0,0,0,0.00271561,0,9.36E-05,0.000187283,FALSE
20581,20581,159,3988,4147,0,2,2,,240,5,,16,4,,27,7,,,,27,,3,7,0.038340969,0.961659031,0,0.000482276,0.000482276,0,0.057873161,0.001205691,0,0.003858211,0.000964553,0,0.006510731,0.001687967,0,0,0,0.006510731,0,0.000723415,0.001687967,FALSE
20582,20582,,2624,2624,0,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
20583,20583,5,39697,39702,39688,2,23,17872,294,3,5,377,9,8,791,1,,,2,163,8,2,282,0.000125938,0.999874062,0.999647373,5.04E-05,0.000579316,0.450153645,0.007405169,7.56E-05,0.000125938,0.009495743,0.000226689,0.000201501,0.01992343,2.52E-05,0,0,5.04E-05,0.004105587,0.000201501,5.04E-05,0.007102917,FALSE
20584,20584,,13820,13820,12089,,1,5470,201,,,55,,,29,,,,,1,,,17,0,1,0.874746744,0,7.24E-05,0.395803184,0.014544139,0,0,0.00397974,0,0,0.002098408,0,0,0,0,7.24E-05,0,0,0.001230101,FALSE
20585,20585,13,46500,46513,0,57,2214,31,1211,105,,65,,10,3069,11,,,,175,3,9,3410,0.000279492,0.999720508,0,0.001225464,0.047599596,0.00066648,0.026035732,0.002257433,0,0.001397459,0,0.000214994,0.065981554,0.000236493,0,0,0,0.003762389,6.45E-05,0.000193494,0.073312837,TRUE
20586,20586,2353,175865,178218,178152,130,357,36320,22439,595,6,386,182,52,871,163,2,,,4146,4,28,159,0.013202931,0.986797069,0.999629667,0.000729444,0.002003165,0.203795352,0.125907596,0.003338608,3.37E-05,0.002165887,0.001021221,0.000291777,0.004887273,0.00091461,1.12E-05,0,0,0.023263643,2.24E-05,0.000157111,0.000892166,FALSE
20587,20587,108,16700,16808,16808,,1,3239,2961,107,,13,70,,,108,,,,42,,,,0.006425512,0.993574488,1,0,5.95E-05,0.192705854,0.176166111,0.006366016,0,0.000773441,0.004164683,0,0,0.006425512,0,0,0,0.00249881,0,0,0,FALSE
20588,20588,1,1215,1216,223,,,276,81,,,,1,,1,,,,,,,,,0.000822368,0.999177632,0.183388158,0,0,0.226973684,0.066611842,0,0,0,0.000822368,0,0.000822368,0,0,0,0,0,0,0,0,FALSE
20589,20589,,22440,22440,18322,,,2884,90,,,,,,1,,,,,,,,,0,1,0.816488414,0,0,0.128520499,0.004010695,0,0,0,0,0,4.46E-05,0,0,0,0,0,0,0,0,FALSE
20590,20590,8,4832,4840,0,,4,607,,,,15,28,,1,,,,,,,,15,0.001652893,0.998347107,0,0,0.000826446,0.125413223,0,0,0,0.003099174,0.005785124,0,0.000206612,0,0,0,0,0,0,0,0.003099174,FALSE
20591,20591,94,5134,5228,0,3,9,,50,,,5,,,3,,,,,,,,,0.017980107,0.982019893,0,0.000573833,0.0017215,0,0.009563887,0,0,0.000956389,0,0,0.000573833,0,0,0,0,0,0,0,0,FALSE
20592,20592,,18173,18173,18167,,4,12040,185,59,,109,,,127,,,,,4087,,472,,0,1,0.99966984,0,0.000220107,0.662521323,0.010179937,0.003246575,0,0.005997909,0,0,0.006988389,0,0,0,0,0.224894074,0,0.025972597,0,FALSE
20593,20593,,1690,1690,0,,,,,5,,71,1,,37,31,,,,13,,,1,0,1,0,0,0,0,0,0.00295858,0,0.042011834,0.000591716,0,0.021893491,0.018343195,0,0,0,0.007692308,0,0,0.000591716,FALSE
20594,20594,1,1206,1207,0,,2,,124,,,11,1,2,15,3,,,,26,,2,14,0.0008285,0.9991715,0,0,0.001657001,0,0.102734051,0,0,0.009113505,0.0008285,0.001657001,0.012427506,0.002485501,0,0,0,0.021541011,0,0.001657001,0.011599006,FALSE
20595,20595,,2548,2548,2548,,,7,,,,,,,,,,,,,,,,0,1,1,0,0,0.002747253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
20596,20596,,22164,22164,22161,2,19,,841,4,,50,56,3,23,8,,,,447,,,35,0,1,0.999864645,9.02E-05,0.000857246,0,0.037944414,0.000180473,0,0.00225591,0.00252662,0.000135355,0.001037719,0.000360946,0,0,0,0.02016784,0,0,0.001579137,FALSE
20597,20597,,31619,31619,31618,,4,29071,10243,42,,59,37,,237,1,,,,49,,1,24,0,1,0.999968373,0,0.000126506,0.919415541,0.323950789,0.001328315,0,0.001865967,0.001170182,0,0.007495493,3.16E-05,0,0,0,0.001549701,0,3.16E-05,0.000759037,FALSE
20598,20598,163,23293,23456,16545,3,12,177,10,43,,22,4,2,321,8,,,,8,,2,10513,0.006949181,0.993050819,0.705363233,0.000127899,0.000511596,0.007546044,0.00042633,0.00183322,0,0.000937926,0.000170532,8.53E-05,0.013685198,0.000341064,0,0,0,0.000341064,0,8.53E-05,0.448200887,FALSE
20599,20599,57,73581,73638,73638,5,43,32120,9642,49,656,1829,23,132,194,114,,,,404,,4,924,0.000774057,0.999225943,1,6.79E-05,0.000583938,0.436187838,0.130937831,0.000665417,0.008908444,0.02483772,0.000312339,0.001792553,0.002634509,0.001548114,0,0,0,0.005486298,0,5.43E-05,0.012547869,FALSE
20600,20600,31,3604,3635,0,,,,888,94,,1,10,,24,,,,,31,,3,31,0.008528198,0.991471802,0,0,0,0,0.244291609,0.025859697,0,0.000275103,0.002751032,0,0.006602476,0,0,0,0,0.008528198,0,0.000825309,0.008528198,FALSE
20601,20601,52,69493,69545,0,7,2,89,1630,19,,31,1,2,58,12,,,,146,,4,4,0.000747717,0.999252283,0,0.000100654,2.88E-05,0.001279747,0.023438062,0.000273204,0,0.000445755,1.44E-05,2.88E-05,0.000833992,0.00017255,0,0,0,0.00209936,0,5.75E-05,5.75E-05,FALSE
20602,20602,75,2451,2526,2525,,,614,248,,,11,,,10,,,,,7,,,41,0.029691211,0.970308789,0.999604117,0,0,0.243072051,0.098178939,0,0,0.004354711,0,0,0.003958828,0,0,0,0,0.00277118,0,0,0.016231196,FALSE
20603,20603,,4158,4158,4153,,,2899,25,21,,1,,,36,1,,,,5,,,,0,1,0.998797499,0,0,0.697210197,0.006012506,0.005050505,0,0.0002405,0,0,0.008658009,0.0002405,0,0,0,0.001202501,0,0,0,FALSE
20604,20604,1003,869334,870337,870327,38,76,2782878,14586,1509,9,298,167,12,619,117,,,,736,,57,783,0.001152427,0.998847573,0.99998851,4.37E-05,8.73E-05,3.197471784,0.016759026,0.001733811,1.03E-05,0.000342396,0.00019188,1.38E-05,0.000711219,0.000134431,0,0,0,0.000845649,0,6.55E-05,0.000899652,FALSE
20605,20605,,2182,2182,0,,11,,,,,56,51,1,884,,,,,1,,1,15,0,1,0,0,0.005041247,0,0,0,0,0.025664528,0.023373052,0.000458295,0.405132906,0,0,0,0,0.000458295,0,0.000458295,0.006874427,TRUE
20606,20606,2,17569,17571,0,8,16,,,,1,641,2,3,626,1,,,,,,3,315,0.000113824,0.999886176,0,0.000455296,0.000910591,0,0,0,5.69E-05,0.036480565,0.000113824,0.000170736,0.035626885,5.69E-05,0,0,0,0,0,0.000170736,0.017927267,TRUE
20607,20607,5,24629,24634,0,3,780,,,,5,1500,50,9,1395,7,,,1,,,48,64,0.000202972,0.999797028,0,0.000121783,0.031663554,0,0,0,0.000202972,0.060891451,0.002029715,0.000365349,0.056629049,0.00028416,0,0,4.06E-05,0,0,0.001948526,0.002598035,FALSE
20608,20608,5,1262,1267,953,,,936,,,,,,,,,,,,,,,,0.00394633,0.99605367,0.752170481,0,0,0.73875296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
20609,20609,,24981,24981,0,14,,,,,,,,,715,,,,,,,,2,0,1,0,0.000560426,0,0,0,0,0,0,0,0,0.028621753,0,0,0,0,0,0,0,8.01E-05,FALSE
20610,20610,11,7636,7647,7532,,12,7914,47,,,21,7,8,55,,,,,80,,1,22,0.001438473,0.998561527,0.984961423,0,0.001569243,1.034915653,0.006146201,0,0,0.002746175,0.000915392,0.001046162,0.007192363,0,0,0,0,0.010461619,0,0.00013077,0.002876945,FALSE
20611,20611,24,3142,3166,0,,1,,,,,9,2,1,33,1,,,,,,,20,0.007580543,0.992419457,0,0,0.000315856,0,0,0,0,0.002842704,0.000631712,0.000315856,0.010423247,0.000315856,0,0,0,0,0,0,0.006317119,FALSE
20612,20612,321,13765,14086,0,15,40,,,,1,286,14,,200,8,,,,410,,5,43,0.022788584,0.977211416,0,0.001064887,0.002839699,0,0,0,7.10E-05,0.020303848,0.000993895,0,0.014198495,0.00056794,0,0,0,0.029106915,0,0.000354962,0.003052676,TRUE
20613,20613,9795,224,10019,0,159,,,,,,,,,3,,,,,,,,12,0.977642479,0.022357521,0,0.015869847,0,0,0,0,0,0,0,0,0.000299431,0,0,0,0,0,0,0,0.001197724,TRUE
20614,20614,,6405,6405,0,,,,,,,,,,1,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0.000156128,0,0,0,0,0,0,0,0,TRUE
20615,20615,17,55246,55263,0,6,38,,9666,88,,484,113,120,318,89,,,,1315,6,45,417,0.00030762,0.99969238,0,0.000108572,0.000687621,0,0.174909071,0.001592386,0,0.00875812,0.002044768,0.002171435,0.005754302,0.001610481,0,0,0,0.023795306,0.000108572,0.000814288,0.007545736,FALSE
20616,20616,1,2483,2484,0,,,,,,,,,,7,,,,,,,1,1,0.000402576,0.999597424,0,0,0,0,0,0,0,0,0,0,0.002818035,0,0,0,0,0,0,0.000402576,0.000402576,FALSE
20617,20617,1026,175058,176084,0,14,870,,,,393,36912,799,269,26093,1254,1,,13,,1,105,2716,0.005826764,0.994173236,0,7.95E-05,0.004940824,0,0,0,0.002231889,0.209627223,0.004537607,0.00152768,0.148184957,0.007121601,5.68E-06,0,7.38E-05,0,5.68E-06,0.000596306,0.015424457,TRUE
20618,20618,184,94829,95013,0,7,221,,11802,76,68,4815,389,184,1128,45,1,,3,1548,2,16,3573,0.001936577,0.998063423,0,7.37E-05,0.002325997,0,0.124214581,0.000799891,0.000715692,0.050677276,0.004094177,0.001936577,0.01187206,0.000473619,1.05E-05,0,3.16E-05,0.016292507,2.10E-05,0.000168398,0.03760538,FALSE
20619,20619,737,24280,25017,0,7,,,,,,,,,2170,2,,,,,,,1,0.029459967,0.970540033,0,0.00027981,0,0,0,0,0,0,0,0,0.086741016,7.99E-05,0,0,0,0,0,0,4.00E-05,TRUE
20620,20620,44,6727,6771,0,,,,71,,,2,,,,,,,,,,,14,0.006498302,0.993501698,0,0,0,0,0.010485896,0,0,0.000295377,0,0,0,0,0,0,0,0,0,0,0.002067641,FALSE
20621,20621,10,63964,63974,0,7,240,,,,,3087,32,8,774,4,1,,,112,,122,434,0.000156314,0.999843686,0,0.000109419,0.003751524,0,0,0,0,0.048253978,0.000500203,0.000125051,0.012098665,6.25E-05,1.56E-05,0,0,0.001750711,0,0.001907025,0.006784006,TRUE
20622,20622,3759,97169,100928,0,24,228,,57,356,177,25684,82,175,18189,245,1,,,4058,,45,5341,0.037244372,0.962755628,0,0.000237793,0.002259036,0,0.000564759,0.003527267,0.001753725,0.25447844,0.00081246,0.001733909,0.180217581,0.002427473,9.91E-06,0,0,0.04020688,0,0.000445862,0.052918912,TRUE
20623,20623,1,19915,19916,0,118,6,386,,,,75,4,6,968,7,,,,140,,10,2761,5.02E-05,0.999949789,0,0.005924885,0.000301265,0.019381402,0,0,0,0.003765816,0.000200844,0.000301265,0.048604137,0.000351476,0,0,0,0.007029524,0,0.000502109,0.138632255,TRUE
20624,20624,205,12276,12481,0,7,29,,,,8,1166,37,,827,67,1,,1,,,1,31,0.016424966,0.983575034,0,0.000560852,0.002323532,0,0,0,0.000640974,0.093422001,0.002964506,0,0.066260716,0.00536816,8.01E-05,0,8.01E-05,0,0,8.01E-05,0.002483775,TRUE
20625,20625,1668,144433,146101,0,135,100,,,,7,2245,95,11,678,116,3,,,6,,44,183,0.01141676,0.98858324,0,0.000924018,0.000684458,0,0,0,4.79E-05,0.015366082,0.000650235,7.53E-05,0.004640625,0.000793971,2.05E-05,0,0,4.11E-05,0,0.000301162,0.001252558,TRUE
20626,20626,7,1315,1322,0,3,,,1,3,,4,,1,4,,,,,,,,,0.005295008,0.994704992,0,0.002269289,0,0,0.00075643,0.002269289,0,0.003025719,0,0.00075643,0.003025719,0,0,0,0,0,0,0,0,FALSE
20627,20627,632,10063,10695,0,4,4,,,,,68,,,210,1,,,,,,,4,0.059093034,0.940906966,0,0.000374007,0.000374007,0,0,0,0,0.006358111,0,0,0.019635344,9.35E-05,0,0,0,0,0,0,0.000374007,TRUE
20628,20628,9187,266,9453,0,,,,,,,,,,4,,,,,,,,,0.971860785,0.028139215,0,0,0,0,0,0,0,0,0,0,0.000423146,0,0,0,0,0,0,0,0,TRUE
20629,20629,8687,241,8928,0,,,,,,,,,,5,,,,,,,,,0.973006272,0.026993728,0,0,0,0,0,0,0,0,0,0,0.000560036,0,0,0,0,0,0,0,0,TRUE
20630,20630,8815,205,9020,0,33,,,,,,,,,4,,,,,,,,,0.977272727,0.022727273,0,0.003658537,0,0,0,0,0,0,0,0,0.000443459,0,0,0,0,0,0,0,0,TRUE
20631,20631,1020,102249,103269,0,22,,1927,,,,52,,,316,42,,,,12,,6,54,0.009877117,0.990122883,0,0.000213036,0,0.018660004,0,0,0,0.000503539,0,0,0.00305997,0.000406705,0,0,0,0.000116201,0,5.81E-05,0.000522906,TRUE
20632,20632,4,34718,34722,0,,,,,,,,,,226,13,,,,,,2,,0.000115201,0.999884799,0,0,0,0,0,0,0,0,0,0,0.006508842,0.000374402,0,0,0,0,0,5.76E-05,0,TRUE
20633,20633,21,1748,1769,0,,,,,,,,,,2,,,,,3,,,,0.011871114,0.988128886,0,0,0,0,0,0,0,0,0,0,0.001130582,0,0,0,0,0.001695873,0,0,0,FALSE
20634,20634,,4506,4506,0,,,,,,,2,,,1,,,,,,,,,0,1,0,0,0,0,0,0,0,0.000443853,0,0,0.000221926,0,0,0,0,0,0,0,0,TRUE
20635,20635,,4995,4995,0,217,,1477,,,,,,,96,,,,,,,,4,0,1,0,0.043443443,0,0.295695696,0,0,0,0,0,0,0.019219219,0,0,0,0,0,0,0,0.000800801,TRUE
20636,20636,,4812,4812,0,,,,,,,,,4,157,,,,,,,,9,0,1,0,0,0,0,0,0,0,0,0,0.000831255,0.032626766,0,0,0,0,0,0,0,0.001870324,TRUE
20637,20637,210,21457,21667,0,3,11,,,,,126,,3,1058,14,,,,140,,,475,0.009692159,0.990307841,0,0.000138459,0.000507684,0,0,0,0,0.005815295,0,0.000138459,0.048830018,0.000646144,0,0,0,0.006461439,0,0,0.02192274,TRUE
20638,20638,1,1444,1445,0,,2,,,,,,,,39,,,,,1,,,,0.000692042,0.999307958,0,0,0.001384083,0,0,0,0,0,0,0,0.026989619,0,0,0,0,0.000692042,0,0,0,TRUE
20639,20639,,5009,5009,0,1,,,,,,,,,95,,,,,,,,121,0,1,0,0.000199641,0,0,0,0,0,0,0,0,0.018965861,0,0,0,0,0,0,0,0.024156518,FALSE
20640,20640,,5000,5000,0,1,,,,,,,,,69,,,,,,,,1,0,1,0,0.0002,0,0,0,0,0,0,0,0,0.0138,0,0,0,0,0,0,0,0.0002,FALSE
20641,20641,,241725,241725,0,,2,15400,,,,,,,1001,108,,,,,,,,0,1,0,0,8.27E-06,0.06370876,0,0,0,0,0,0,0.004141069,0.000446789,0,0,0,0,0,0,0,TRUE
20642,20642,,4569,4569,0,5,,,,,,2,,,103,,,,,,,,,0,1,0,0.001094331,0,0,0,0,0,0.000437733,0,0,0.022543226,0,0,0,0,0,0,0,0,TRUE
20643,20643,,5000,5000,0,4,,,,,,,,,132,,,,,,,,,0,1,0,0.0008,0,0,0,0,0,0,0,0,0.0264,0,0,0,0,0,0,0,0,TRUE
20644,20644,,5000,5000,0,3,,,,,,1,,,94,,,,,,,,,0,1,0,0.0006,0,0,0,0,0,0.0002,0,0,0.0188,0,0,0,0,0,0,0,0,TRUE
20645,20645,6,247332,247338,245755,2,,62214,180,,,2,,,145,17,,,,,,,1,2.43E-05,0.999975742,0.993599851,8.09E-06,0,0.251534338,0.000727749,0,0,8.09E-06,0,0,0.000586242,6.87E-05,0,0,0,0,0,0,4.04E-06,TRUE
20646,20646,,11764,11764,0,,,597,,,,150,,,325,,,,,,,,642,0,1,0,0,0,0.050748045,0,0,0,0.012750765,0,0,0.027626658,0,0,0,0,0,0,0,0.054573274,TRUE
20647,20647,27,2784,2811,0,,29,,,10,,443,16,9,311,4,,,,71,,,58,0.009605123,0.990394877,0,0,0.010316613,0,0,0.003557453,0,0.157595162,0.005691925,0.003201708,0.110636784,0.001422981,0,0,0,0.025257915,0,0,0.020633227,TRUE
20648,20648,,1650,1650,0,,,,,,,,,,3,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0.001818182,0,0,0,0,0,0,0,0.000606061,TRUE
20649,20649,,4996,4996,0,,,40,,,,220,,,118,201,,,,,,11,24,0,1,0,0,0,0.008006405,0,0,0,0.044035228,0,0,0.023618895,0.040232186,0,0,0,0,0,0.002201761,0.004803843,TRUE
20650,20650,,5008,5008,0,189,,,,,,,,,1,,,,,,,,,0,1,0,0.037739617,0,0,0,0,0,0,0,0,0.000199681,0,0,0,0,0,0,0,0,FALSE
20651,20651,187,18933,19120,0,2,40,,2713,162,2,525,67,38,136,140,,,,326,,2,130,0.009780335,0.990219665,0,0.000104603,0.00209205,0,0.141893305,0.008472803,0.000104603,0.027458159,0.003504184,0.001987448,0.007112971,0.007322176,0,0,0,0.017050209,0,0.000104603,0.006799163,FALSE
20652,20652,,2317,2317,0,,,,,,,,,,2,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0.000863185,0,0,0,0,0,0,0,0,FALSE
20653,20653,8,10151,10159,0,3,1,,33,22,,,2,3,13,7,,,,,,1,,0.000787479,0.999212521,0,0.000295305,9.84E-05,0,0.003248351,0.002165567,0,0,0.00019687,0.000295305,0.001279654,0.000689044,0,0,0,0,0,9.84E-05,0,FALSE
20654,20654,,5001,5001,0,,,,,,,557,,,109,213,,,,,,14,42,0,1,0,0,0,0,0,0,0,0.111377724,0,0,0.021795641,0.042591482,0,0,0,0,0,0.00279944,0.00839832,TRUE
20655,20655,,5050,5050,0,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
20656,20656,44,1365,1409,0,3,,,,,,42,,,16,,,,,,,,,0.031227821,0.968772179,0,0.00212917,0,0,0,0,0,0.029808375,0,0,0.011355571,0,0,0,0,0,0,0,0,FALSE
20657,20657,,2920,2920,0,,3,10,23,37,,,1,,2,,,,,14,,,,0,1,0,0,0.001027397,0.003424658,0.007876712,0.012671233,0,0,0.000342466,0,0.000684932,0,0,0,0,0.004794521,0,0,0,FALSE
20658,20658,388484,837761,1226245,0,,,43709,946,,,169,,,5752,887,,,,91854,,6,551,0.316807816,0.683192184,0,0,0,0.03564459,0.000771461,0,0,0.000137819,0,0,0.004690743,0.000723346,0,0,0,0.074906727,0,4.89E-06,0.000449339,TRUE
20659,20659,630,15728,16358,0,25,13,,,,,82,,,93,2,,,,,,,1,0.038513266,0.961486734,0,0.001528304,0.000794718,0,0,0,0,0.005012838,0,0,0.005685292,0.000122264,0,0,0,0,0,0,6.11E-05,TRUE
20660,20660,,7572,7572,0,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
20661,20661,,68903,68903,0,8,15,487,,,,95,2,,8,19,,,,8,,,20,0,1,0,0.000116105,0.000217697,0.007067907,0,0,0,0.00137875,2.90E-05,0,0.000116105,0.00027575,0,0,0,0.000116105,0,0,0.000290263,TRUE
20662,20662,,1379,1379,0,,,,,,,1,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0.000725163,0,0,0,0,0,0,0,0,0,0,0,FALSE
20663,20663,,7601,7601,0,,24,,,,14,306,7,8,430,,,,,35,4,1,88,0,1,0,0,0.003157479,0,0,0,0.001841863,0.040257861,0.000920931,0.001052493,0.056571504,0,0,0,0,0.004604657,0.000526247,0.000131562,0.011577424,TRUE
20664,20664,,1000,1000,1000,,,1341,12,4,,,,1,18,1,,,,1,,,,0,1,1,0,0,1.341,0.012,0.004,0,0,0,0.001,0.018,0.001,0,0,0,0.001,0,0,0,FALSE
20665,20665,,4852,4852,0,1,,700,,,,78,3,,20,2,,,,4,,,7,0,1,0,0.000206101,0,0.144270404,0,0,0,0.016075845,0.000618302,0,0.004122012,0.000412201,0,0,0,0.000824402,0,0,0.001442704,FALSE
20666,20666,175,35339,35514,35514,,,20229,127,10,,1,23,,7,1,,,,221,,,,0.004927634,0.995072366,1,0,0,0.569606352,0.003576055,0.000281579,0,2.82E-05,0.000647632,0,0.000197105,2.82E-05,0,0,0,0.006222898,0,0,0,FALSE
20667,20667,113,5566,5679,0,6,3,,,,1,27,,2,19,10,,,,3,,2,10,0.019897869,0.980102131,0,0.001056524,0.000528262,0,0,0,0.000176087,0.004754358,0,0.000352175,0.003345659,0.001760873,0,0,0,0.000528262,0,0.000352175,0.001760873,FALSE
20668,20668,,1575,1575,0,,,,,,,23,,,4,,,,,,,10,10,0,1,0,0,0,0,0,0,0,0.014603175,0,0,0.002539683,0,0,0,0,0,0,0.006349206,0.006349206,TRUE
20669,20669,375,73525,73900,0,13,30,,966,88,,188,40,8,2990,44,,,,53,,,238,0.005074425,0.994925575,0,0.000175913,0.000405954,0,0.013071719,0.001190798,0,0.002543978,0.000541272,0.000108254,0.040460081,0.000595399,0,0,0,0.000717185,0,0,0.003220568,TRUE
20670,20670,,1601,1601,0,,,,,,,304,1,,4,,,,,68,,,5,0,1,0,0,0,0,0,0,0,0.189881324,0.00062461,0,0.002498438,0,0,0,0,0.042473454,0,0,0.003123048,TRUE
